    id  redshift           hst.wfc.F606W       hst.wfc.F606W_err           hst.wfc.F814W       hst.wfc.F814W_err       HST-WFC3_IR.F105W   HST-WFC3_IR.F105W_err       jwst.nircam.F115W   jwst.nircam.F115W_err          hst.wfc3.F125W      hst.wfc3.F125W_err          hst.wfc3.F140W      hst.wfc3.F140W_err       jwst.nircam.F150W   jwst.nircam.F150W_err          hst.wfc3.F160W      hst.wfc3.F160W_err       jwst.nircam.F200W   jwst.nircam.F200W_err       jwst.nircam.F277W   jwst.nircam.F277W_err       jwst.nircam.F356W   jwst.nircam.F356W_err       jwst.nircam.F410M   jwst.nircam.F410M_err       jwst.nircam.F444W   jwst.nircam.F444W_err 
 20987      -1.0    3.24291472751563e-06  1.1331109301043292e-05                     0.0  1.5626534421396062e-05                   -99.0                   -99.0   8.579922200148663e-05  6.1702552059894735e-06  0.00011753268960405196  1.4129765530983232e-05                     0.0   2.795219641586041e-05  0.00018667512387050557   6.790032430081809e-06  0.00022142072926357033  1.2736034729503918e-05  0.00041506754560924764   8.061392848471358e-06   0.0005483546848348094   7.422811700008351e-06   0.0008368804097068155   7.681779376166874e-06   0.0009639614299491064  1.2691016288196404e-05   0.0010141111093960062   1.143017111719617e-05 
 21099      -1.0   6.557854655751004e-05   9.585927251604193e-06   7.852278443583675e-05   1.070925445176285e-05                   -99.0                   -99.0  0.00022360823216560665   6.253893631609048e-06  0.00028250479156136305  1.4785466841734732e-05   0.0003614334508992726  2.3992778522100387e-05   0.0005174004708126268    8.04871308818772e-06  0.00048814328154641955  1.2267059927728286e-05   0.0008372148359277944   7.981230072559503e-06   0.0012006516074117013   8.050527247137338e-06     0.00151271767461119   7.701101331085524e-06   0.0018248794736879536  1.2243007195964173e-05   0.0019456543259719445    9.74996810140035e-06 
 21164      -1.0  3.0120359636793073e-05   8.804677676102694e-06   0.0001416862238817576  1.2481622223442764e-05                   -99.0                   -99.0    0.001009459313217136  1.1883976313126454e-05                   -99.0                   -99.0   0.0015365331654015179  2.3445602184019968e-05   0.0019863257927607843   1.693623084264459e-05                   -99.0                   -99.0    0.003314335840990577   1.894121249925164e-05     0.00586287634565164  1.7487700584958553e-05    0.007757009133370104  1.9066775990886928e-05    0.009665080577935496  2.7956277810600734e-05    0.009553975008991744   2.097876942753867e-05 
 21415      -1.0   9.864943223307705e-05  1.3845499672559383e-05   0.0001386469632151202   2.000593878474439e-05                   -99.0                   -99.0   0.0004316264819857745  1.1720447007185366e-05    0.000460231590050936  2.9269265270580147e-05   0.0007788892129391076   4.060639340610732e-05   0.0010053405861539214  1.4838804150518465e-05     0.00095322947339303  2.5879769798233805e-05   0.0019130553537145178   1.557189731319372e-05   0.0037698930219377774  1.7839448747796175e-05       0.005406440323623   2.034453545895547e-05    0.007258530598126018   3.422342349734306e-05    0.007832483331127111  2.3876602263197155e-05 
 21416      -1.0                     0.0  1.5784553855954314e-05                     0.0  2.0914826730478747e-05                   -99.0                   -99.0    7.95605653376587e-05  1.0438266755072557e-05                     0.0    2.69099142046251e-05                   -99.0                   -99.0   0.0002550003516070943  1.2632155837824164e-05   0.0003056501242911283  2.4312776021576412e-05   0.0006161384278898874   1.226022455902721e-05   0.0015365615980972793  1.3920270569775463e-05   0.0018958107841414737   1.431558480559085e-05    0.002636986497391811  2.4147521984098585e-05   0.0030360681983095023  1.8542591949252504e-05 
 21490      -1.0   8.469451777339829e-06  7.5354215184356945e-06   3.162223935538352e-05   9.260087998559263e-06                   -99.0                   -99.0  0.00026707103548811865   5.462407580177046e-06   0.0003310285583468972  1.6945064744713007e-05   0.0005907491537804743  1.7561677805637145e-05   0.0008294890658603884  1.0238370988258737e-05   0.0008037678612688335  1.3703912140906972e-05   0.0014387718826041201  1.1472016003065263e-05   0.0021492042667617508  1.1452397198954769e-05    0.002795122741683407  1.2527970118523801e-05   0.0032772654797582775  1.8207730921683103e-05   0.0033607143937502714   9.669184291850931e-06 
 21982      -1.0   9.530072494095757e-06   6.937286413879008e-06                     0.0  1.0054405118768751e-05                   -99.0                   -99.0   0.0002067521604540584   6.430267579686578e-06  0.00030326467204100073  1.2107550584035523e-05   0.0005746165502247997    2.01144004023737e-05   0.0008442140101891374  1.1240264815182518e-05    0.000854344079782882  1.0786443801228655e-05   0.0016218069511171234   1.436056967915557e-05   0.0023291146251827543  1.5962434335157156e-05    0.003697986021289784  1.6532751723686957e-05    0.004338211262478801  2.4433506895808288e-05    0.004441157215049505    1.53162023679825e-05 
 22357      -1.0   3.410535458742413e-05   9.873215326808247e-06   5.239277868175343e-05   1.481601309177716e-05                   -99.0                   -99.0  0.00024322104074133376  7.3810225112419306e-06   0.0003130240644762703  1.6301840617249226e-05                   -99.0                   -99.0    0.000528294081412909   9.040975129116571e-06   0.0005455756114240624  1.4862013851860019e-05   0.0009861774646612363   9.981052103216564e-06    0.001661032118855073  1.0493528575212106e-05   0.0021801381058429896   1.163414014806939e-05   0.0027358804954343316   1.866433820935235e-05   0.0030328472323191457  1.7489613795309167e-05 
 22372      -1.0   2.008620507544468e-05  1.4679556794412442e-05                     0.0   1.904153676779726e-05                   -99.0                   -99.0   3.661644381751517e-05   9.652265193998243e-06                     0.0  2.5033763266591263e-05                   -99.0                   -99.0   5.664461811640927e-05  1.1634592220567539e-05   8.407602819718936e-05  2.2205267375799932e-05  0.00012476555492459886   9.632023048990761e-06  0.00017642678547592465   8.144804294709774e-06  0.00017059262342187403   7.893072066370162e-06  0.00020385624903159649  1.4382769551665144e-05  0.00018719996584816304  1.2735458697944398e-05 
 22642      -1.0   0.0001433694705766949   8.393272866489814e-06  0.00020828312514794143  1.1171608721090917e-05                   -99.0                   -99.0   0.0005603360551019892   5.768207393052788e-06   0.0006472262795985101   1.359362415891301e-05                   -99.0                   -99.0   0.0011377841675585384   8.054415147737857e-06   0.0011422273052650346  1.1834916227900077e-05    0.002151614991177262   9.142604767999514e-06    0.003550326079197542  1.0519870949262916e-05    0.004921778420594783  1.2333241191534505e-05   0.0062944404508032455  1.8735684470903783e-05    0.006669833843663692  1.3991475077667658e-05 
 22973      -1.0   5.198550857221563e-06  1.3839602820737644e-05  0.00010192368975737805  1.9177027898721646e-05                   -99.0                   -99.0   0.0004444767634468316   9.505242884201492e-06   0.0005660431403205147  2.3431286893694422e-05                   -99.0                   -99.0   0.0010184065684284227  1.2423884045341639e-05   0.0010313846624786282   2.118406073450588e-05   0.0020331032009836976  1.0833902479320937e-05   0.0039548852646522714   1.253916694261985e-05    0.005389336158516213  1.5140815937808216e-05    0.006413634380740816  2.2923499265934504e-05    0.007291873976394023  1.7870532716626433e-05 
 23002      -1.0  1.2557830405340077e-05   9.392196047998396e-06  5.8920910299772415e-05   1.089236722689438e-05                   -99.0                   -99.0  0.00015202916808429274   5.698028565816124e-06  0.00018536283292731976  1.4129837077949743e-05  0.00017947960429297313  2.6559961810740052e-05  0.00029147033626590943    7.28010617515679e-06   0.0002864159332333175  1.3070672706741332e-05    0.000578762482608884   7.213877624660487e-06   0.0009405024237752759   6.826965559849782e-06   0.0011288718453866958   6.606055392820429e-06   0.0012198850035829978  1.0861119083923493e-05   0.0013672965475684323   9.541840078808596e-06 
